CODIGO;DESCRICAO;UNIDADE
08.06.01.146-3;KIT MINI CANECA NELSON RODRIGUES;CJ
08.06.01.147-1;KIT MINI CANECAS ANJO E BEIJO NAIFS;CJ
08.06.01.148-9;CANECA ARVORE E JARDIM;UN
08.06.01.149-7;CANECA REVOADA E JARDIM;UN
08.06.01.150-2;CANECA PLÁSTICA HIPO BICHOS LÚDICOS;UN
08.06.01.153-6;KIT MINI CANECAS FLORES E AVE NADOR;CJ
08.06.01.154-4;CANECA XICA DA SILVA ANTUNES;UN
08.06.01.155-2;CANECA AMARELA RAMPA 24 DE MAIO;UN
08.06.01.157-8;CANECA MALDONATO;UN
08.06.01.160-9;CANECA PLASTICA VEADO BICHOS LUDICOS;UN
08.06.01.164-1;CANECA PLÁSTICA COELHO BICHOS LÚDICOS;UN
08.06.01.165-9;CANECA AVENIDA PAULISTA;UN
08.06.01.168-3;CANECA CORUJA M. NADOR;UN
08.06.01.169-1;CANECA SAPO M. NADOR;UN
08.06.01.173-0;CANECA PRETA E BRANCA NAIFS;UN
08.06.01.175-6;CANECA ATELIÊ CARLA CAFFE;UN
08.06.01.176-4;CANECA BALANÇA CARLA CAFFE;UN
08.06.01.177-2;COPO ECOLÓGICO;UN
08.06.01.179-8;CANECA RETA FACHADA VILA MARIANA;UN
08.06.01.180-3;CANECA PLÁSTICA VACA BICHOS LÚDICOS;UN
08.06.01.180-3;CANECA PLÁSTICA VACA BICHOS LÚDICOS;UN
08.06.01.181-1;CANECA PISCINA 24 DE MAIO;UN
08.06.03.001-9;AVENTAL COM PEGADOR PRETO;UN
08.06.03.002-7;AVENTAL COM PEGADOR BRANCO;UN
08.06.03.003-5;AVENTAL ADULTO LINA;UN
08.06.03.004-3;AVENTAL INFANTIL LINA;UN
08.06.03.005-1;AVENTAL O QUE É O QUE É;UN
08.06.03.006-9;AVENTAL EVENTO INSTITUCIONAL PRETO;UN
08.06.03.007-7;AVENTAL INSTITUCIONAL EVENTO BLACK JEANS;UN
08.06.03.008-5;AVENTAL GB PRETO;UN
08.06.03.009-3;AVENTAL INFANTIL CORUJA;UN
08.06.03.010-8;AVENTAL ADULTO OURIÇO;UN
08.06.03.011-6;AVENTAL ADULTO CINEMA NO SESC;UN
08.06.03.012-4;AVENTAL SACILOTTO;UN
08.06.03.013-2;AVENTAL E JARDIM;UN
08.06.03.014-0;AVENTAL 24 DE MAIO;UN
08.06.03.015-8;AVENTAL CORUJA ADULTO NADOR;UN
08.06.03.018-2;AVENTAL COZINHA NAIFS;UN
08.06.04.006-4;APOIO AMERICANO G BARROS;UN
08.06.06.001-4;CAPA PARA ALMOFADA VERDE MATUCK;UN
08.06.06.002-2;CAPA PARA ALMOFADA PRETO E BRANCO MATUCK;UN
08.07.01.003-8;BOLA AZUL EM E.V.A;UN
08.07.01.004-6;BOLA VERMELHA E E.V.A;UN
08.07.02.001-7;BOIA INFANTIL;PAR
08.07.03.003-8;KIT FRESCOBALL "DEBATE";CJ
08.07.03.004-6;KIT FRESCOBALL "PEIXE";CJ
08.07.05.002-0;CUBO MAGICO TREM DAS ONZE;UN
08.07.06.005-9;BRINDE CD NA CASA DA RUTH;UN
08.07.06.006-7;JOGO DA MEMORIA G BARROS;UN
08.07.06.007-5;JOGO DA VELHA - MONICA NADOR;UN
08.07.06.008-3;JOGO DA MEMORIA FOTO BELEM;UN
08.07.06.009-1;ADESIVO O QUE É O QUE É;UN
08.07.06.010-6;JOGO DA MEMORIA MATUCK;UN
08.07.07.005-4;FREESBEE - DEBATE VERMELHO;UN
08.07.07.006-2;FREESBEE - DEBATE BRANCO;UN
08.07.07.007-0;FREESBEE - DEBATE AZUL;UN
08.07.08.002-5;PETECA INFANTIL;UN
08.07.09.013-5;CUBO MAGICO G BARROS;UN
08.07.09.014-3;JOGO 5 MARIAS - MONICA NADOR;UN
08.07.09.015-1;CUBO MAGICO FOTO BELEM;UN
08.08.01.001-5;MAIO ADULTO FUNDO PRETO FRISO BRANCO P;UN
08.08.01.002-3;MAIO ADULTO FUNDO PRETO FRISO BRANCO M;UN
08.08.01.003-1;MAIO ADULTO FUNDO PRETO FRISO BRANCO G;UN
08.08.01.006-5;MAIO ADULTO FUNDO LILAS FRISO ROXO G;UN
08.08.01.010-4;MAIO ADULTO PRETO FRISO BRANCO GG;UN
08.08.01.011-2;MAIO ADULTO MORANGO/MAGENTA HOT PINK P;UN
08.08.01.012-0;MAIO ADULTO MORANGO/MAGENTA HOT PINK M;UN
08.08.01.013-8;MAIO ADULTO MORANGO/MAGENTA HOT PINK G;UN
08.08.01.014-6;MAIO ADULTO MORANGO/MAGENTA HOT PINK GG;UN
08.08.01.015-4;MAIO ADULTO VERDE FICUS FRISO MILANO P;UN
08.08.01.016-2;MAIO ADULTO VERDE FICUS FRISO MILANO M;UN
08.08.01.017-0;MAIO ADULTO VERDE FICUS FRISO MILANO G;UN
08.08.01.018-8;MAIO ADULTO VERDE FICUS FRISO MILANO GG;UN
08.08.02.001-0;MAIO ADULTO AZUL DETALHE VERMELHO P;UN
08.08.02.002-8;MAIO ADULTO AZUL DETALHES VERMELHO M;UN
08.08.02.003-6;MAIO ADULTO AZUL DETALHES VERMELHO G;UN
08.08.02.004-4;MAIO ADULTO AZUL DETALHES VERMELHO GG;UN
08.08.02.005-2;MAIO ADULTO PRETO DETALHE AZUL FLORIDA P;UN
08.08.02.006-0;MAIO ADULTO PRETO DETALHE AZUL FLORIDA M;UN
08.08.02.007-8;MAIO ADULTO PRETO DETALHE AZUL FLORIDA G;UN
08.08.02.008-6;MAIO ADULTO PRETO DETALHE AZUL FLOR. GG;UN
08.08.03.001-5;MAIO SENHORA PRETO P;UN
08.08.03.002-3;MAIO SENHORA PRETO M;UN
08.08.03.003-1;MAIO SENHORA PRETO G;UN
08.08.03.004-9;MAIO SENHORA PRETO GG;UN
08.08.03.005-7;MAIO SENHORA VERDE P;UN
08.08.03.013-8;MAIO SENHORA VERDE FICUS M;UN
08.08.03.014-6;MAIO SENHORA VERDE FICUS G;UN
08.08.03.015-4;MAIO SENHORA VERDE FICUS GG;UN
08.08.03.016-2;MAIO SENHORA VERDE FICUS P;UN
08.08.04.004-4;MAIO INFANTIL PRIMULA P;UN
08.08.04.005-2;MAIO INFANTIL PRIMULA M;UN
08.08.04.006-0;MAIO INFANTIL PRIMULA G;UN
08.08.04.008-6;MAIO INFANTIL CELESTE M;UN
08.08.04.010-9;MAIO INFANTIL VERDE FRISO AZUL PETR. P;UN
08.08.04.011-7;MAIO INFANTIL VERDE FRISO AZUL PETR. M;UN
08.08.04.012-5;MAIO INFANTIL VERDE FRISO AZUL PETR. G;UN
08.08.04.013-3;MAIO INFANTIL SALMAO FRISO PINK STAR P;UN
08.08.04.014-1;MAIO INFANTIL SALMAO FRISO PINK STAR M;UN
08.08.04.015-9;MAIO INFANTIL SALMAO FRISO PINK STAR G;UN
08.08.05.001-5;MAIO INFANTIL AZUL DETALHE VERDE CAPRI P;UN
08.08.05.002-3;MAIO INFANTIL AZUL DETALHE VERDE CAPRI M;UN
08.08.05.003-1;MAIO INFANTIL AZUL DETALHE VERDE CAPRI G;UN
08.08.06.001-0;BIQUINI ADULTO PRETO P;UN
08.08.06.002-8;BIQUINI ADULTO PRETO M;UN
08.08.06.003-6;BIQUINI ADULTO PRETO G;UN
08.08.06.004-4;BIQUINI ADULTO MORANGO/MAGENTA P;UN
08.08.06.005-2;BIQUINI ADULTO MORANGO/MAGENTA M;UN
08.08.06.006-0;BIQUINI ADULTO MORANGO/MAGENTA G;UN
08.08.06.007-8;BIQUINI INFANTIL AZUL/VERDE "P";UN
08.08.06.008-6;BIQUINI INFANTIL AZUL/VERDE "M";UN
08.08.06.009-4;BIQUINI INFANTIL AZUL/VERDE "G";UN
08.08.06.010-9;BIQUINI ADULTO AZUL/VERDE "P";UN
08.08.06.011-7;BIQUINI ADULTO AZUL/VERDE "M";UN
08.08.06.012-5;BIQUINI ADULTO AZUL/VERDE "G";UN
08.08.06.013-3;BIQUINI INFANTIL VERDE KIWI "P";UN
08.08.06.014-1;BIQUINI INFANTIL VERDE KIWI "M";UN
08.08.06.015-9;BIQUINI INFANTIL VERDE KIWI "G";UN
08.08.06.017-5;BIQUINI INFANTIL AZUL MARINHO P;UN
08.08.06.019-1;BIQUINI INFANTIL AZUL MARINHO G;UN
08.08.08.001-0;SUNGA PRETA P;UN
08.08.08.002-8;SUNGA PRETA M;UN
08.08.08.003-6;SUNGA PRETA G;UN
08.08.08.004-4;SUNGA PRETA GG;UN
08.08.08.005-2;SUNGA AMAZONIA/OLIVE P;UN
08.08.08.006-0;SUNGA AMAZONIA/OLIVE M;UN
08.08.08.007-8;SUNGA AMAZONIA/OLIVE G;UN
08.08.08.008-6;SUNGA AMAZONIA/OLIVE GG;UN
08.08.09.001-5;SUNGAO PRETO FRISO BRANCO P;UN
08.08.09.002-3;SUNGAO PRETO FRISO BRANCO M;UN
08.08.09.003-1;SUNGAO PRETO FRISO BRANCO G;UN
08.08.09.004-9;SUNGAO PRETO FRISO BRANCO GG;UN
08.08.09.017-0;SUNGAO INDIGO/BLUE JEANS FRISO D.BLUE P;UN
08.08.09.018-8;SUNGAO INDIGO/BLUE JEANS FRISO D.BLUE M;UN
08.08.09.019-6;SUNGAO INDIGO/BLUE JEANS FRISO D.BLUE G;UN
08.08.09.020-1;SUNGAO INDIGO/BLUE JEANS FRISO D.BLUE GG;UN
08.08.09.025-1;SUNGAO INFANTIL MOVIMENTO AZUL "P";UN
08.08.09.026-9;SUNGAO INFANTIL MOVIMENTO AZUL "M";UN
08.08.09.027-7;SUNGAO INFANTIL MOVIMENTO AZUL "G";UN
08.08.09.028-5;SUNGAO ADULTO MOVIMENTO PRETO "P";UN
08.08.09.029-3;SUNGAO ADULTO MOVIMENTO PRETO "M";UN
08.08.09.030-8;SUNGAO ADULTO MOVIMENTO PRETO "G";UN
08.08.09.031-6;SUNGAO ADULTO MOVIMENTO PRETO "GG";UN
08.08.09.031-6;SUNGAO PRETO P;UN
08.08.09.033-2;SUNGAO PRETO M;UN
08.08.09.034-0;SUNGAO PRETO G;UN
08.08.09.035-8;SUNGAO INFANTIL AZUL P;UN
08.08.09.036-6;SUNGAO INFANTIL AZUL M;UN
08.08.09.037-4;SUNGAO INFANTIL AZUL G;UN
08.08.09.037-4;SUNGAO PRETO GG;UN
08.08.10.001-4;SUNGA INFANTIL PRETA P;UN
08.08.10.002-2;SUNGA INFANTIL PRETA M;UN
08.08.10.003-0;SUNGA INFANTIL PRETA G;UN
08.08.10.010-3;SUNGA INFANTIL AZUL PETROLEO P;UN
08.08.10.011-1;SUNGA INFANTIL AZUL PETROLEO M;UN
08.08.10.012-9;SUNGA INFANTIL AZUL PETROLEO G;UN
08.08.10.016-1;SUNGAO INFANTIL MARINHO 4 P;UN
08.08.10.017-9;SUNGAO INFANTIL MARINHO 6 M;UN
08.08.10.018-7;SUNGAO INFANTIL MARINHO 8 G;UN
08.08.12.001-4;OCULOS DE NATACAO - ADULTO;UN
08.08.12.002-2;OCULOS DE NATACAO - INFANTIL;UN
08.08.12.007-2;"OCULOS NATACAO INF.PRETO, LENTE CRISTAL";UN
08.08.12.008-0;"OCULOS NATACAO INF.PRETO, LENTE AZUL";UN
08.08.12.009-8;OCULOS NATACAO PRETO E LENTE CRISTAL;UN
08.08.12.010-3;OCULOS NATACAO PRETO E LENTE FUME;UN
08.08.12.011-1;OCULOS AD FOCUS PRETO/FUME;UN
08.08.12.012-9;OCULOS AD FOCUS CINZA/LARANJA;UN
08.08.12.013-7;OCULOS INFANTIL OLYMPIC PRETO/FUME;UN
08.08.12.014-5;OCULOS INFANTIL OLYMPIC LARANJA/FUME;UN
08.08.13.001-9;PROTETOR DE OUVIDOS;UN
08.08.13.002-7;PROTETOR DE OUVIDOS AZUL;UN
08.08.13.003-5;PROTETOR DE OUVIDO LARANJA;UN
08.08.13.004-3;PROTETOR DE OUVIDO CRISTAL;UN
08.08.14.001-4;TOUCA DE NYLON - PRETA P;UN
08.08.14.002-2;TOUCA DE SILICONE - AZUL MARINHO;UN
08.08.14.003-0;TOUCA DE NYLON - AZUL - TAM. P;UN
08.08.14.004-8;TOUCA DE SILICONE - PRETA;UN
08.08.14.005-6;TOUCA DE NYLON - PRETA - TAM. M;UN
08.08.14.006-4;TOUCA DE NYLON - PRETA - TAM. G;UN
08.08.14.007-2;TOUCA DE NYLON - AZUL - TAM. M;UN
08.08.14.008-0;TOUCA DE NYLON - AZUL - TAM. G;UN
08.08.14.009-8;TOUCA DE HELANCA PRETA ADULTO;UN
08.08.14.010-3;TOUCA DE HELANCA AZUL INFANTIL;UN
08.08.15.001-9;SAPATILHA PARA HIDRO - TAMANHO P;UN
08.08.15.003-5;SAPATILHA PARA HIDRO - TAMANHO G;UN
08.08.15.004-3;SAPATILHA PARA HIDRO - TAMANHO GG;UN
08.08.15.005-1;SAPATILHA P/ HIDRO - NEOPREME - T: P;UN
08.08.15.006-9;SAPATILHA P/ HIDRO - NEOPREME - T: M;UN
08.08.15.007-7;SAPATILHA P/ HIDRO - NEOPREME - T: G;UN
08.08.15.008-5;SAPATILHA P/ HIDRO - NEOPREME - T: GG;UN
08.08.16.001-4;TOALHA PARA FITNESS;UN
08.08.17.014-0;SAIDA DE PRAIA COM MANGA "CONSTELACOES";UN
08.08.17.018-2;CANGA BORBOLETA;UN
08.08.17.019-0;CANGA FLORES;UN
08.08.17.020-5;CANGA MACACO;UN
08.08.17.021-3;CANGA SAPO;UN
08.09.03.004-2;SACOLA KRAFT BRANCO SP - MEDIA;UN
08.09.03.005-0;SACOLA KRAFT BRANCO SP - GRANDE;UN
08.09.04.004-7;SACO DE EMBALAGEM SP;UN
08.09.04.005-5;SACOLA KRAFT INSTITUCIONAL;UN
08.09.04.006-3;SACOLA KIT RELACIONAMENTO;UN
08.09.04.007-1;EMBALAGEM EDICOES ENVELOPE;UN
08.09.04.008-9;EMBALAGEM EDICOES GRANDE;UN
08.09.04.009-7;SACOLA LOJA SESC;UN
08.09.04.010-2;ENVELOPE LOJA SESC;UN
08.09.04.011-0;SACO LOJA SESC;UN
08.09.04.012-8;SACOLA PEQUENA LOJA SESC;UN
08.09.04.013-6;SACOLA MEDIA LOJA SESC;UN
08.09.04.014-4;SACOLA GRANDE LOJA SESC;UN
08.09.04.014-4;SACOLA GRANDE LOJA SESC;UN
08.09.04.014-4;SACOLA GRANDE LOJA SESC;UN
08.09.04.014-4;SACOLA GRANDE LOJA SESC;UN
08.09.04.015-2;SACOLA PEQUENA LOJA SESC 70 ANOS;UN
08.09.04.016-0;SACOLA MEDIA LOJA SESC 70 ANOS;UN
08.09.04.017-8;SACOLA GRANDE LOJA SESC 70 ANOS;UN
08.09.07.008-4;ENVELOPE EM PVC TRANSPARENTE;UN
08.09.07.009-2;SACOLA BIENAL DO LIVRO 2012;UN
08.09.07.016-5;CAIXA PEQUENA LOJA VIRTUAL;UN
08.09.07.017-3;CAIXA MEDIA LOJA VIRTUAL;UN
08.09.07.018-1;CAIXA GRANDE LOJA VIRTUAL;UN
08.09.07.019-9;CAIXA EXTRA GRANDE LV;UN
08.10.07.004-7;NECESSAIRE ODONTOLOGIA;UN
08.10.07.008-9;NECESSAIRE PET AMARELA;UN
08.10.07.009-7;NECESSAIRE PET VERMELHA;UN
08.10.07.010-2;NECESSAIRE PET CINZA;UN
08.10.07.011-0;NECESSAIRE TELA BORBOLETA;UN
08.10.07.012-8;NECESSAIRE CHINELO AMARELO;UN
08.10.07.013-6;NECESSAIRE CHINELO VERDE;UN
08.10.07.014-4;NECESSAIRE CHINELO LARANJA;UN
08.10.07.015-2;NECESSAIRE CHINELO JEANS - AZUL;UN
08.10.08.001-8;CADEADO DE 25 MM - PADO;UN
08.10.08.001-8;CADEADO DE 25 MM - PADO;UN
08.10.08.002-6;CADEADO DE 25 MM - PAPAIZ;UN
08.10.10.002-0;"CARTAO VALE-PRESENTE (R$20,00)";UN
08.10.10.003-8;"CARTAO VALE-PRESENTE (R$35,00)";UN
08.11.01.001-6;IMA "QUE CHITA" VERMELHO;UN
08.11.01.002-4;IMA "QUE CHITA" AMARELO;UN
08.11.01.003-2;IMA "QUE CHITA" BRANCO;UN
08.11.01.006-6;KIT IMA "MUSICA";UN
08.11.01.007-4;KIT DE IMA THEATRE DU SOLEIL;UN
08.11.01.008-2;KIT IMA TREM DAS ONZE;UN
08.11.01.009-0;PUFF ARTESANAL - TIPO PERA;UN
08.11.01.010-5;LENCO FUROSHIKI AMARELO;RL
08.11.01.011-3;LENCO FUROSHIKI AZUL;RL
08.11.01.012-1;SAPINHO DA SORTE (KAERUS);UN
08.11.01.013-9;PORTA-RETRATOS CLAQUETE;UN
08.11.01.014-7;MINIATURA ÔNIBUS CIRCUITO SESC DE ARTES;UN
08.11.01.015-5;MONOCULOS CINE;UN
08.11.01.016-3;CADEIRA DIRETOR CINE;UN
08.11.01.017-1;IMA G BARROS GRANDE;UN
08.11.01.018-9;IMA G BARROS PEQUENO;UN
08.11.01.020-2;ECHARPE G. BARROS;UN
08.11.01.021-0;LENCO ARVORE G BARROS;UN
08.11.01.022-8;GRAVATA CINZA G BARROS;UN
08.11.01.025-2;LENCO ARVORE "G BARROS";UN
08.11.01.026-0;ECHARPE TEAR FLOR;UN
08.11.01.027-8;XALE TEAR FRANJA;UN
08.11.01.028-6;COLAR BORBOLETA;UN
08.11.01.029-4;COLAR TUCANO;UN
08.11.01.030-9;COLAR RAPOSA;UN
08.11.01.031-7;COLAR MACACO;UN
08.11.01.032-5;BROCHE BORBOLETA;UN
08.11.01.033-3;BROCHE TUCANO;UN
08.11.01.034-1;BROCHE RAPOSA;UN
08.11.01.035-9;BROCHE MACACO;UN
08.11.01.036-7;PORTA CARTAS ILUSTRACAO;UN
08.11.01.039-1;CALEIDOSCOPIO VIDEOBRASIL 2011;UN
08.11.01.041-4;PORTA LAPIS VIDEOBRASIL 2011;UN
08.11.01.042-2;PORTA LIVROS VIDEOBRASIL 2011;UN
08.11.01.043-0;REGUA VIDEOBRASIL 2011;UN
08.11.01.051-1;SACOLA TNT 80 GRAMAS PRETA;UN
08.11.01.092-7;PORTA TRECO AMARELO ILUSTR BERTIOGA;UN
08.11.01.093-5;PORTA TRECO AZUL ILUSTR BERTIOGA;UN
08.11.01.094-3;PORTA TRECO TRANSP ILUSTR BERTIOGA;UN
08.11.01.095-1;PORTA TRECO VERM ILUSTR BERTIOGA;UN
08.11.01.096-9;IMA AZUL ILUSTRACAO BERTIOGA;UN
08.11.01.097-7;IMA VERDE ILUSTRACAO BERTIOGA;UN
08.11.01.098-5;IMA VERMELHO ILUSTRACAO BERTIOGA;UN
08.11.01.099-3;IMA AMARELO ILUSTRACAO BERTIOGA;UN
08.11.01.100-4;PORTA LAPIS MATUCK;UN
08.11.01.101-2;AVENTAL MATUCK;UN
08.11.01.102-0;REGUA FOLHAGEM MATUCK;UN
08.11.01.103-8;REGUA CAJU MATUCK;UN
08.11.01.142-8;BOLSA CARTEIRO 2 BOLSOS IMPRESS DIGITAL;UN
08.11.01.144-4;LENCO SACILOTTO;UN
08.11.01.145-2;IMA SACILOTTO;UN
08.11.01.146-0;ECHARPE LARANJA SACILOTTO;UN
08.11.01.147-8;ECHARPE AMARELO SACILOTTO;UN
08.11.01.153-3;IMA VIDEOBRASIL 30 ANOS;UN
08.11.01.156-7;MINI CADEIRA LINA BOBARDI;UN
08.11.01.157-5;ALÇA PERSONALIZADA - LOGOTIPO SESC;RL
08.11.01.159-1;ECHARPE AZUL SACILOTTO;UN
08.11.01.161-4;PEN DRIVE INSTITUCIONAL 4G PRETO;UN
08.11.01.162-2;ECHARPE BRANCA SACILOTTO;UN
08.11.01.163-0;REGUA POVO NAIFS;UN
08.11.01.164-8;REGUA COLHEITA NAIFS;UN
08.11.01.165-6;AVENTAL VIDEOBRASIL 2014;UN
08.11.01.170-3;IMÃ PERSPECTIVA JUNDIAÍ;UN
08.11.01.171-1;IMÃ CONCRETO JUNDIAÍ;UN
08.11.01.172-9;IMÃ TIJOLO JUNDIAÍ;UN
08.11.01.173-7;IMÃ MOSAICO JUNDIAÍ;UN
08.11.01.174-5;IMA CINEMA PROJETOR;UN
08.11.01.175-3;IMA CINEMA FACHADA;UN
08.11.01.176-1;CHAVEIRO CINEMA FACHADA;UN
08.11.01.179-5;REGUA GB PRETA;UN
08.11.01.184-2;REGUA FAVELA NAIFS;UN
08.11.01.185-0;PORTA COPOS E JARDIM;UN
08.11.01.186-8;FICHAS PARA COLORIR BICHOS LUDICOS;UN
08.11.01.187-6;AGENDA SESC 2017;UN
08.11.01.188-4;PORTA TRECO BERTIOGA ARQUITETURA VERDE;UN
08.11.01.189-2;PORTA TRECO BERTIOGA ARQUITETURA AZUL;UN
08.11.01.190-7;PORTA TRECO BERTIOGA ARQUITETURAVERMELHO;UN
08.11.01.191-5;PORTA TRECO BERTIOGA ARQUITETURA BRANCO;UN
08.11.01.205-0;POTE COM TAMPA JACARE BICHOS LUDICOS;UN
08.11.01.206-8;BALDE VACA BICHOS LUDICOS;UN
08.11.01.207-6;COPO COM TAMPA BICHOS LUDICOS;UN
08.11.01.208-4;TOALHA PIQUENIQUE XADREZ BICHOS LUDICOS;UN
08.11.01.209-2;TOALHA PIQUENIQUE POA BICHOS LUDICOS;UN
08.11.01.216-5;LIMPA LENTES JUIZO FINAL NAIFS;UN
08.11.01.217-3;LIMPA LENTES COZINHA NAIFS;UN
08.11.01.218-1;LIMPA LENTES VIOLÕES CARLA CAFFE;UN
08.11.01.220-4;LIMPA LENTES EVANDRO JARDIM;UN
08.11.01.221-2;LIMPA LENTES AVE MONICA NADOR;UN
08.11.01.222-0;LIMPA LENTES OURIÇO MONICA NADOR;UN
08.11.01.223-8;LIMPA LENTES BANCOS LINA;UN
08.11.01.224-6;LIMPA LENTES BALCÃO LINA;UN
08.11.01.225-4;LIMPA LENTES FOTOFORMAS G BARROS;UN
08.11.01.226-2;LIMPA LENTES GERALDO DE BARROS;UN
08.11.01.236-9;LIMPA LENTES FLORES MÔNICA NADOR;UN
08.11.01.237-7;LIMPA LENTES MACACOS MÔNICA NADOR;UN
08.11.01.238-5;LIMPA LENTES PROJETO BANCO LINA BO BARDI;UN
08.11.01.239-3;LIMPA LENTES TEATRO LINA BO BARDI;UN
08.11.01.240-8;LIMPA LENTES CASA CARLA CAFFÉ;UN
08.11.01.241-6;LIMPA LENTES BULE EVANDRO JARDIM;UN
08.11.01.242-4;LIMPA LENTES BEXIGA GERALDO DE BARROS;UN
08.11.02.001-1;APITO "ROLA CARIJO";UN
08.11.02.002-9;APITO "SARACURA";UN
08.11.02.003-7;APITO "CODORNA";UN
08.11.02.004-5;APITO "MACUCO";UN
08.11.02.005-3;APITO "ARACUA";UN
08.11.02.006-1;APITO "INHAMBU CHORORO";UN
08.11.02.007-9;APITO "ROLA";UN
08.11.02.008-7;APITO "INHAMBUGUACU";UN
08.11.02.009-5;APITO "MARRECA CANELEIRA";UN
08.11.02.010-0;APITO "TUCANO";UN
08.11.02.011-8;APITO "JACUACU";UN
08.11.02.012-6;APITO "MARRECAO";UN
08.12.01.001-9;BICHO DE PANO JACARE BICHOS LÚDICOS;UN
08.12.01.002-7;BICHO DE PANO CAPIVARA BICHOS LÚDICOS;UN
08.12.01.003-5;BICHO DE PANO HIPOPOTAMO BICHOS LÚDICOS;UN
08.12.01.004-3;BICHO DE PANO QUATI MÔNICA NADOR;UN
08.12.01.005-1;BICHO DE PANO MACACO MÔNICA NADOR;UN
08.12.01.006-9;BICHO DE PANO CAVALO LINA BICHOS LÚDICOS;UN
08.12.01.007-7;BICHO DE PANO VEADO AZUL BICHOS LÚDICOS;UN
08.12.01.008-5;BICHO DE PANO VACA BRANCA BICHOS LÚDICOS;UN
08.12.01.009-3;BICHO DE PANO OURIÇO BEGE MÔNICA NADOR;UN
08.12.01.010-8;BICHO DE PANO PICAPAU LILAS MÔNICA NADOR;UN
08.12.01.011-6;BICHO DE PANO MACACO BEGE MÔNICA NADOR;UN
08.12.01.012-4;BICHO DE PANO COELHO BICHOS LUDICOS;UN
08.12.01.013-2;BICHO DE PANO TUCANO MONICA NADOR;UN
08.12.01.014-0;BICHO DE PANO MACACO LILAS MONICA NADOR;UN
08.12.01.015-8;BICHO DE PANO PEIXE BICHOS LUDICOS;UN
08.14.01.001-5;REVISTA "MAIS 60" N.67 MAI/2017;UN
12.01.01.165-6;PROTETOR AURICULAR TIPO PLUG SILICONE;UN
12.01.01.245-8;LUVA PROCED EM LATEX SEM PO TAM G;CTO
12.01.01.250-5;TOUCA PROTEÇÃO CAPILAR TIPO REDE PRETA;UN
12.01.01.262-8;APOIO DE PUNHO PARA MOUSE - MOUSE PAD;UN
12.01.01.322-6;APOIO DE PUNHO PARA TECLADO;UN
12.01.01.378-9;LUVA PLASTICA DESCARTAVEL;CTO
12.01.01.524-4;TOUCA PROTEÇÃO CAPILAR TIPO SANFONADA;PCT
12.01.01.551-1;OCULOS AMPLA VISAO LENTE POLICARBONATO;UN
20.02.01.001-5;TAÇA PARA AGUA 440ML;UN
20.02.01.002-3;TAÇA PARA ESPUMANTE 160 A 180ML;UN
20.02.01.003-1;TAÇA DE VINHO TINTO COM PÉ 240 A 260 ML;UN
20.02.01.004-9;TAÇA DE VINHO COM PE 430 A 450 ML;UN
20.02.01.005-7;COPO/TAÇA PARA ESPUMANTE 190 A 220ML;UN
20.02.01.006-5;COPO/TAÇA PARA AGUA/SUCO;UN
20.02.01.007-3;TAÇA TIPO MARTINI 200 A 220ML;UN
20.02.01.008-1;TAÇA TIPO MARTINI 2000 A 3000ML;UN
20.02.01.014-6;JARRA VIDRO COM ALÇA 500 A 750ML;UN
20.02.01.015-4;"JARRA VIDRO COM ALÇA 0,7 A 1 L";UN
20.02.01.017-0;CONJUNTO DE GARRAFA COPO EM VIDRO 500 ML;UN
20.02.01.024-3;"GARRAFA TERMICA PRESSÃO 2,5 A 3,0 LITROS";UN
20.02.01.032-4;CALDEIRAO S/TAMPA C/ALÇA 29 A 31L;UN
20.02.01.035-8;CALDEIRAO C/TAMPA C/ALÇA 15 A 16L;UN
20.02.01.039-0;FRIGIDEIRA RETA C/CABO S/TAMPA 30 A 32CM;UN
20.02.01.040-5;FRIGIDEIRA CONICA C/CABO S/TAM 20 A 24CM;UN
20.02.01.041-3;FRIGIDEIRA CONICA C/CABO S/TAM 30 A 32CM;UN
20.02.01.042-1;PANELA DE PRESSÃO EM ALUMÍNIO 10L;UN
20.02.01.043-9;"CAÇAROLA ALUMINIO C/TAMPA 40,5 A 41,5L";UN
20.02.01.045-5;BALDE / CHAMPAGNEIRA / COOLER 12 A 15 L;UN
20.02.01.046-3;BALDE DE GELO 3 A 4 L;UN
20.02.01.048-9;CAIXA EM POLICARBONATO COM TAMPA 13L;UN
20.02.01.049-7;CAIXA EM POLICARBONATO COM TAMPA 19L;UN
20.02.01.050-2;CAIXA EM POLICARBONATO COM TAMPA 32L;UN
20.02.01.051-0;CAIXA EM POLICARBONATO COM TAMPA 47L;UN
20.02.01.054-4;COPO EM POLICARBONATO 80ML;UN
20.02.01.055-2;COPO EM POLICARBONATO 360ML;UN
20.02.01.057-8;POTE CREMEIRA POLICARBONATO 150 ML;UN
20.02.01.063-3;JARRA COM RESFRIADOR INTERNO 2L;UN
20.02.01.064-1;"JARRA MEDIDORA 1 A 1,5 LITROS";UN
20.02.01.066-7;PEGADOR AÇO INOX 2 FACES DENTADAS 28CM;UN
20.02.01.067-5;ESPUMADEIRA QUADRADA INOX C/ALÇA 33CM;UN
20.02.01.070-6;PINÇA EM AÇO INOX 17 A 19CM;UN
20.02.01.071-4;PINÇA EM AÇO INOX 10 A 15 CM;UN
